INCIDENCE,DESC_INCIDENCIA,DETECTION_DATE,FY,RESOLUTION_DATE,CAUSE_SUBTYPE,CAUSE_TYPE,CAUSE,CURRENT_STATUS,REGION,COUNTY,INCIDENCE_TYPE,SR_DURATION,MAX_DEMAND,AFFECTED_CUSTOMERS,INSTALATION,INSTALATION_1,PARENT,INSTALATION_TYPE,FBBU_NAME,MONTH_YEAR,DURATION_HRS,LOSS_GWHRS,LOSS_MILLION_KSH,NUMERATOR_SAIFI,NUMERATOR_SAIDI,hour,month,dow,outage_class,date,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,et0_fao_evapotranspiration,heavy_rain_day,high_wind_day,is_public_holiday,is_long_weekend,days_to_next_holiday,days_since_holiday,day_of_week,day_of_year,year,is_weekend,month_sin,month_cos,dow_sin,dow_cos,hour_sin,hour_cos,season_long_dry,season_long_rains,season_short_dry,season_short_rains,max_demand_kva,affected_customers,feeder_id,total_length_km,n_secondary_subs,n_switches,avg_segment_m,bbox_area_km2,events_last_7d,events_last_30d,days_since_last,feeder_event_share,storm_index,rain_season_interaction,demand_load_factor
3044487,Sustained fault,2023-11-07 08:14:00,2023,2023-11-07 09:30:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,UNESTABLISHED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,76,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,1.26666666666667,0.00190798,0.02671172,2807,3555.53333333333,8,11,1,1,2023-11-07,9.6,3.5,9.4,4.310616,0,0,0,0,6,18,1,311,2023,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,0,35.0,0.12872340425531914,90.24,0.0,0.0
3044586,Transient fault,2023-11-07 13:41:00,2023,2023-11-07 13:44:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,30,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,0.5,0.00075315,0.0105441,2807,1403.5,13,11,1,1,2023-11-07,9.6,3.5,9.4,4.310616,0,0,0,0,6,18,1,311,2023,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.2588190451025208,-0.9659258262890683,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,1,0.0,0.12872340425531914,90.24,0.0,4828.2
3045061,Feeder off on sustained fault,2023-11-08 22:40:00,2023,2023-11-09 12:29:00,Mv Pole,POLE,LEANING MV POLE,Resolved,Nairobi,Nairobi West County,Non Programmed,829,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,13.8166666666667,0.020812045,0.29136863,2807,38783.3833333333,22,11,2,3,2023-11-08,10.200001,4.14367,10.9,3.0272338,1,1,0,0,5,19,2,312,2023,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,2,1.0,0.12872340425531914,111.18001090000001,0.0,9656.4
3045235,Hardy ex Langata sustained Byd AY1104 Nyamweya informed,2023-11-09 13:59:00,2023,2023-11-09 17:22:00,MV Conductor,CONDUCTORS,BROKEN HT TX DROPPER,Resolved,Nairobi,Nairobi West County,Non Programmed,203,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,11-2023,3.38333333333333,0.005096315,0.07134841,2807,9497.01666666667,13,11,3,3,2023-11-09,0.3,4.237924,11.3,4.455698,0,1,0,0,4,20,3,313,2023,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,3,3,0.0,0.12872340425531914,3.39,0.0,14484.599999999999
3053028,Transient fault,2023-12-09 23:53:00,2023,2023-12-09 23:56:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,32,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,0.533333333333333,0.00080336,0.01124704,2807,1497.06666666667,23,12,5,1,2023-12-09,2.3,3.6069376,8.8,4.6678615,0,0,0,0,3,26,5,343,2023,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.25881904510252157,0.9659258262890681,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,0,30.0,0.12872340425531914,20.24,0.0,0.0
3054379,Transient fault,2023-12-16 09:19:00,2023,2023-12-16 09:21:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,0.0333333333333333,5.021e-05,0.00070294,2807,93.5666666666667,9,12,5,1,2023-12-16,4.8999996,6.2265563,14.3,3.5024242,0,1,0,0,9,4,5,350,2023,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,1,6.0,0.12872340425531914,70.06999428,0.0,4828.2
3056005,Transient fault,2023-12-20 23:56:00,2023,2023-12-20 23:58:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,0.0333333333333333,5.021e-05,0.00070294,2807,93.5666666666667,23,12,2,1,2023-12-20,0.8,4.0360875,9.4,4.5545855,0,0,0,0,5,8,2,354,2023,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,2,4.0,0.12872340425531914,7.5200000000000005,0.0,9656.4
3055840,Sustained fault,2023-12-23 04:52:00,2023,2023-12-23 06:28:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,96,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,12-2023,1.6,0.00241008,0.03374112,2807,4491.2,4,12,5,1,2023-12-23,1.1,5.502726,13.0,4.295309,0,1,0,1,2,11,5,357,2023,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,1,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,3,2.0,0.12872340425531914,14.3,0.0,14484.599999999999
3057816,Transient fault,2024-01-03 07:31:00,2023,2024-01-03 07:34:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,01-2024,0.05,7.5315e-05,0.00105441,2807,140.35,7,1,2,1,2024-01-03,2.3000002,3.2649655,8.8,4.02804,0,0,0,0,86,2,2,3,2024,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,4,11.0,0.12872340425531914,20.240001760000002,0.0,19312.8
3058979,CONTROLLED,2024-01-08 16:04:00,2023,2024-01-08 18:14:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,130,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,01-2024,2.16666666666667,0.00326365,0.0456911,2807,6081.83333333333,16,1,0,2,2024-01-08,0.2,5.0990195,12.6,4.1799846,0,1,0,0,81,7,0,8,2024,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,5,5.0,0.12872340425531914,2.52,0.0,24141.0
3063647,To replace VTs at AY5254,2024-01-31 14:42:00,2023,2024-01-31 15:02:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,20,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,01-2024,0.333333333333333,0.0005021,0.0070294,2807,935.666666666667,14,1,2,2,2024-01-31,0.0,4.604346,10.8,5.1319747,0,1,0,0,58,30,2,31,2024,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,2,22.0,0.12872340425531914,0.0,0.0,9656.4
3067469,Sustained fault on Hardy ex Langata byd AY1104 Nyamweya informed,2024-02-17 12:38:00,2023,2024-02-17 15:37:00,MV Conductor,CONDUCTORS,CONDUCTOR OFF PIN INSULATOR,Resolved,Nairobi,Nairobi West County,Non Programmed,178,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2024,2.96666666666667,0.00446869,0.06256166,2807,8327.43333333333,12,2,5,3,2024-02-17,0.1,5.188449,12.9,5.5828595,0,1,0,0,41,47,5,48,2024,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,1,16.0,0.12872340425531914,1.29,0.0,4828.2
3068743,Single phasing,2024-02-22 12:45:00,2023,2024-02-22 16:45:00,HT conductors,CONDUCTORS,BROKEN HT JUMPER,Resolved,Nairobi,Nairobi West County,Non Programmed,240,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2024,4.0,0.0060252,0.0843528,2807,11228.0,12,2,3,3,2024-02-22,0.0,6.6850576,16.0,5.6908646,0,1,0,0,36,52,3,53,2024,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,2,5.0,0.12872340425531914,0.0,0.0,9656.4
3069218,Transient fault,2024-02-24 07:41:00,2023,2024-02-24 07:44:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,1506.3,2807,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2024,0.05,7.5315e-05,0.00105441,2807,140.35,7,2,5,1,2024-02-24,6.4999995,4.924429,12.8,3.6049669,0,1,0,0,34,54,5,55,2024,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,-0.25881904510252063,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,3,1.0,0.12872340425531914,83.19999360000001,0.0,14484.599999999999
3070475,Sustained fault,2024-02-28 19:46:00,2023,2024-02-28 22:29:00,Tree Branch on Power Line,TREE/ OBJECT CONTACT,TREE BRANCH ON POWER LINE,Resolved,Nairobi,Nairobi West County,Non Programmed,163,1506.3,2827,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2024,2.71666666666667,0.004092115,0.05728961,2827,7680.01666666666,19,2,2,3,2024-02-28,2.4999998,2.7658634,7.9,4.2867055,0,0,0,0,30,58,2,59,2024,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,4,4.0,0.12872340425531914,19.74999842,0.0,19312.8
3070462,Transient fault,2024-02-28 19:46:00,2023,2024-02-28 19:57:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,11,1506.3,2827,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,02-2024,0.183333333333333,0.000276155,0.00386617,2827,518.283333333333,19,2,2,1,2024-02-28,2.4999998,2.7658634,7.9,4.2867055,0,0,0,0,30,58,2,59,2024,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,0,0,1,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,3,5,0.0,0.12872340425531914,19.74999842,0.0,24141.0
3072662,Transient fault,2024-03-09 03:37:00,2023,2024-03-09 03:42:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,5,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2024,0.0833333333333333,0.000125525,0.00175735,2832,236.0,3,3,5,1,2024-03-09,0.2,5.3310413,12.3,4.838107,0,1,0,0,20,68,5,69,2024,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,5,9.0,0.12872340425531914,2.4600000000000004,0.2,24141.0
3072776,Transient fault,2024-03-09 16:46:00,2023,2024-03-09 16:59:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,13,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,03-2024,0.216666666666667,0.000326365,0.00456911,2832,613.6,16,3,5,1,2024-03-09,0.2,5.3310413,12.3,4.838107,0,1,0,0,20,68,5,69,2024,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,6,0.0,0.12872340425531914,2.4600000000000004,0.2,28969.199999999997
3078306,Sustained fault,2024-04-01 01:51:00,2023,2024-04-01 14:28:00,Tree Branch on Power Line,TREE/ OBJECT CONTACT,TREE BRANCH ON POWER LINE,Resolved,Nairobi,Nairobi West County,Non Programmed,700,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2024,11.6666666666667,0.0175735,0.246029,2832,33040.0,1,4,0,3,2024-04-01,2.9999998,5.124451,12.3,4.1988397,0,1,1,1,9,3,0,92,2024,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.25881904510252074,0.9659258262890683,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,2,22.0,0.12872340425531914,36.89999754,2.9999998,9656.4
3082928,Controlled,2024-04-18 11:49:00,2023,2024-04-18 12:24:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,35,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2024,0.583333333333333,0.000878675,0.01230145,2832,1652.0,11,4,3,2,2024-04-18,1.0000001,2.8178005,8.2,4.709567,0,0,0,0,13,8,3,109,2024,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,1,17.0,0.12872340425531914,8.20000082,1.0000001,4828.2
3086241,Transient fault,2024-04-29 17:44:00,2023,2024-04-29 17:56:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,12,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,04-2024,0.2,0.00030126,0.00421764,2832,566.4,17,4,0,1,2024-04-29,4.2999997,2.3537204,5.9,3.9920666,0,0,0,0,2,19,0,120,2024,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,2,11.0,0.12872340425531914,25.36999823,4.2999997,9656.4
3086741,Sustained fault,2024-05-01 11:33:00,2023,2024-05-01 16:03:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,270,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,4.5,0.00677835,0.0948969,2832,12744.0,11,5,2,1,2024-05-01,11.6,3.2557642,8.8,4.0087852,1,0,1,1,9,21,2,122,2024,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,2,1.0,0.12872340425531914,102.08,11.6,9656.4
3087448,Hardy ex Langata controlled byd AY 113 to introduce mid-span pole to avert poor,2024-05-03 12:38:00,2023,2024-05-03 16:50:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED  FOR CLEARANCE,Resolved,Nairobi,Nairobi West County,Non Programmed,252,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,4.2,0.00632646,0.08857044,2832,11894.4,12,5,4,2,2024-05-03,4.1,3.6619666,9.5,2.9824266,0,0,0,0,7,2,4,124,2024,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,3,2.0,0.12872340425531914,38.949999999999996,4.1,14484.599999999999
3089936,controlled,2024-05-12 11:02:00,2023,2024-05-12 11:34:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,32,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,0.533333333333333,0.00080336,0.01124704,2832,1510.4,11,5,6,2,2024-05-12,1.1,3.5846896,8.7,4.367204,0,0,0,1,20,2,6,133,2024,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.258819045102521,-0.9659258262890682,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,4,8.0,0.12872340425531914,9.57,1.1,19312.8
3091011,Transient fault,2024-05-16 19:27:00,2023,2024-05-16 19:30:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,3,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,0.05,7.5315e-05,0.00105441,2832,141.6,19,5,3,1,2024-05-16,1.7000002,2.9120438,5.6,3.9091175,0,0,0,0,16,6,3,137,2024,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,5,4.0,0.12872340425531914,9.52000112,1.7000002,24141.0
3093188,Off a waiting operator,2024-05-26 00:54:00,2023,2024-05-26 07:50:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,SUSTAINED FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,416,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,6.93333333333333,0.01044368,0.14621152,2832,19635.2,0,5,6,1,2024-05-26,0.8,3.3136082,8.6,4.166931,0,0,0,0,6,16,6,147,2024,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.0,1.0,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,5,9.0,0.12872340425531914,6.88,0.8,24141.0
3093301,Repair broken jumper,2024-05-26 17:38:00,2023,2024-05-26 18:17:00,MV Conductor,CONDUCTORS,BROKEN MV JUMPER,Resolved,Nairobi,Nairobi West County,Non Programmed,39,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,05-2024,0.65,0.000979095,0.01370733,2832,1840.8,17,5,6,3,2024-05-26,0.8,3.3136082,8.6,4.166931,0,0,0,0,6,16,6,147,2024,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,0,1,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,6,0.0,0.12872340425531914,6.88,0.8,28969.199999999997
3095079,Suatained btwn AY1104 & AY 113,2024-06-03 22:12:00,2023,2024-06-04 11:39:00,Tree Branch on Power Line,TREE/ OBJECT CONTACT,TREE BRANCH ON POWER LINE,Resolved,Nairobi,Nairobi West County,Non Programmed,807,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,06-2024,13.45,0.020259735,0.28363629,2832,38090.4,22,6,0,3,2024-06-03,1.4000001,2.5317976,7.4,3.7723548,0,0,0,0,13,2,0,155,2024,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,4,8.0,0.12872340425531914,10.36000074,0.0,19312.8
3099848,sustained,2024-06-27 02:33:00,2023,2024-06-27 09:57:00,Other,OTHERS (Non-Breakdown Related),OTHER CAUSE,Resolved,Nairobi,Nairobi West County,Non Programmed,444,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,06-2024,7.4,0.01114662,0.15605268,2832,20956.8,2,6,3,3,2024-06-27,0.9000001,4.2801867,10.6,3.008935,0,1,0,0,105,2,3,179,2024,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,1,23.0,0.12872340425531914,9.54000106,0.0,4828.2
3101122,controlled,2024-07-04 07:19:00,2024,2024-07-04 18:10:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED SYSTEM OPERATION,Resolved,Nairobi,Nairobi West County,Non Programmed,651,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2024,10.85,0.016343355,0.22880697,2832,30727.2,7,7,3,2,2024-07-04,0.0,3.8275316,9.9,3.9731746,0,0,0,0,98,9,3,186,2024,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,1,7.0,0.12872340425531914,0.0,0.0,4828.2
3101323,Trace maintenance,2024-07-05 08:00:00,2024,2024-07-05 19:04:00,Controlled System Operation,CONTROLLED INTERRUPTION,CONTROLLED TO CARRY OUT REPAIRS,Resolved,Nairobi,Nairobi West County,Non Programmed,664,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2024,11.0666666666667,0.01666972,0.23337608,2832,31340.8,8,7,4,2,2024-07-05,0.0,4.0521603,10.7,3.7160602,0,1,0,0,97,10,4,187,2024,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,2,1.0,0.12872340425531914,0.0,0.0,9656.4
3101447,Transient fault,2024-07-05 19:04:00,2024,2024-07-05 19:05:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,1,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2024,0.0166666666666667,2.5105e-05,0.00035147,2832,47.2,19,7,4,1,2024-07-05,0.0,4.0521603,10.7,3.7160602,0,1,0,0,97,10,4,187,2024,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,2,3,0.0,0.12872340425531914,0.0,0.0,14484.599999999999
3103887,off,2024-07-17 15:10:00,2024,2024-07-17 16:14:00,Circuit Breaker,EQUIPMENT FAILURE,FAULTY CIRCUIT BREAKER,Resolved,Nairobi,Nairobi West County,Non Programmed,64,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2024,1.06666666666667,0.00160672,0.02249408,2832,3020.8,15,7,2,3,2024-07-17,1.3000001,2.7730849,7.6,3.2463427,0,0,0,0,85,22,2,199,2024,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,0,4,11.0,0.12872340425531914,9.88000076,0.0,19312.8
3104300,Transient fault,2024-07-19 12:09:05,2024,2024-07-19 12:11:00,Trip of Circuit Breaker/ Auto Reclosure,LOSS OF SUPPLY,TRANSIENT 11KV LINE FAULT,Resolved,Nairobi,Nairobi West County,Non Programmed,2,1506.3,2832,208001428,HARDY EX LANGATA,LANGATA 66KV / 11KV ( 66 / 11 KV),2,KAREN,07-2024,0.0333333333333333,5.021e-05,0.00070294,2832,94.4,12,7,4,1,2024-07-19,0.0,2.9410882,7.8,2.3255277,0,0,0,0,83,24,4,201,2024,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1,0,0,0,4828.2,3056,0,4.4877,28,8,41.55,3.2293,1,5,1.0,0.12872340425531914,0.0,0.0,24141.0
