segment_id,feeder_name,lon_start,lat_start,lon_end,lat_end,length_m,polyline_idx
SEG_01157,HARDY EX LANGATA,36.7926135,-1.3236811,36.7934014,-1.3232387,100.45,165
SEG_01158,HARDY EX LANGATA,36.7934014,-1.3232387,36.7938667,-1.3229718,59.63,165
SEG_01159,HARDY EX LANGATA,36.7938667,-1.3229718,36.7943666,-1.3227062,62.92,165
SEG_01160,HARDY EX LANGATA,36.7943666,-1.3227062,36.7949136,-1.3224409,67.6,165
SEG_01161,HARDY EX LANGATA,36.7949136,-1.3224409,36.7954352,-1.3221087,68.72,165
SEG_01162,HARDY EX LANGATA,36.7954352,-1.3221087,36.7959554,-1.3218435,64.92,166
SEG_01163,SOWETO EX LANGATA,36.7570193,-1.3704896,36.7570572,-1.3707848,32.92,1163
SEG_01164,KAREN HOSPITAL EX LANGATA,36.8117315,-1.3268056,36.8115577,-1.3275404,83.55,1164
SEG_01165,NDALATI EX LANGATA,36.7750903,-1.3108777,36.7750975,-1.3108139,7.11,582
SEG_01166,NDALATI EX LANGATA,36.7750975,-1.3108139,36.7750975,-1.3108139,0.0,583
SEG_01167,NDALATI EX LANGATA,36.774179,-1.3092211,36.7742777,-1.3093436,17.44,106
SEG_01168,NDALATI EX LANGATA,36.7742777,-1.3093436,36.774332,-1.3094111,9.6,106
SEG_01169,NDALATI EX LANGATA,36.774332,-1.3094111,36.7744748,-1.3095883,25.24,106
SEG_01170,NDALATI EX LANGATA,36.7744748,-1.3095883,36.7745262,-1.3096524,9.12,106
SEG_01171,NDALATI EX LANGATA,36.7745262,-1.3096524,36.7745789,-1.3097604,13.3,106
SEG_01172,NDALATI EX LANGATA,36.7745789,-1.3097604,36.7746412,-1.3098865,15.58,106
SEG_01173,NDALATI EX LANGATA,36.7746412,-1.3098865,36.7747203,-1.3100462,19.74,106
SEG_01174,NDALATI EX LANGATA,36.7747203,-1.3100462,36.7747472,-1.3101022,6.88,106
SEG_01175,NDALATI EX LANGATA,36.7747472,-1.3101022,36.7748538,-1.3103188,26.73,106
SEG_01176,NDALATI EX LANGATA,36.7748538,-1.3103188,36.7750975,-1.3108139,61.12,106
SEG_01177,NDALATI EX LANGATA,36.7750975,-1.3108139,36.7750903,-1.3108777,7.11,107
SEG_01178,SOWETO EX LANGATA,36.750037,-1.3528915,36.7494112,-1.352952,69.99,589
SEG_01179,SOWETO EX LANGATA,36.7494112,-1.352952,36.7494112,-1.352952,0.0,589
SEG_01180,NGEI EX LANGATA,36.7613767,-1.3273106,36.7616164,-1.3257681,172.69,168
SEG_01181,NGEI EX LANGATA,36.7616164,-1.3257681,36.7617138,-1.3251392,70.41,168
SEG_01182,NGEI EX LANGATA,36.7617138,-1.3251392,36.7618033,-1.3245567,65.2,168
SEG_01183,NGEI EX LANGATA,36.7618033,-1.3245567,36.7618962,-1.3239641,66.37,169
SEG_01184,NGEI EX LANGATA,36.7618962,-1.3239641,36.7620004,-1.323283,76.22,169
SEG_01185,NGEI EX LANGATA,36.7620004,-1.323283,36.7620649,-1.3229204,40.75,169
SEG_01186,NGEI EX LANGATA,36.7620649,-1.3229204,36.7621273,-1.322407,57.21,169
SEG_01187,NGEI EX LANGATA,36.7552707,-1.3246593,36.7555375,-1.3223174,260.75,1187
SEG_01188,SOWETO EX LANGATA,36.7459694,-1.3554966,36.7455378,-1.3555703,48.74,132
SEG_01189,SOWETO EX LANGATA,36.7455378,-1.3555703,36.7450037,-1.3556315,59.84,132
SEG_01190,SOWETO EX LANGATA,36.7450037,-1.3556315,36.7447241,-1.3556669,31.37,132
SEG_01191,SOWETO EX LANGATA,36.7447241,-1.3556669,36.7444073,-1.3557046,35.52,132
SEG_01192,SOWETO EX LANGATA,36.7444073,-1.3557046,36.7441491,-1.3557536,29.25,132
SEG_01193,SOWETO EX LANGATA,36.7441491,-1.3557536,36.7438458,-1.3557586,33.77,132
SEG_01194,SOWETO EX LANGATA,36.7438458,-1.3557586,36.7434486,-1.3558057,44.52,132
SEG_01195,SOWETO EX LANGATA,36.7434486,-1.3558057,36.7430612,-1.3558417,43.32,132
SEG_01196,SOWETO EX LANGATA,36.7430612,-1.3558417,36.7425868,-1.3559048,53.28,132
SEG_01197,NDALATI EX LANGATA,36.7779424,-1.3116392,36.77789,-1.3119856,38.76,399
SEG_01198,NDALATI EX LANGATA,36.77789,-1.3119856,36.7778282,-1.3123728,43.38,399
SEG_01199,NDALATI EX LANGATA,36.7778282,-1.3123728,36.7778517,-1.3124405,7.93,399
SEG_01200,MAGADI  EX LANGATA,36.7690127,-1.3773027,36.7692166,-1.377283,22.8,600
SEG_01201,MAGADI  EX LANGATA,36.7692166,-1.377283,36.7696187,-1.377232,45.12,600
SEG_01202,MAGADI  EX LANGATA,36.7696492,-1.3772281,36.7697576,-1.3772144,12.16,300
SEG_01203,MAGADI  EX LANGATA,36.7697576,-1.3772144,36.7706476,-1.3771292,99.53,300
SEG_01204,MAGADI  EX LANGATA,36.7706476,-1.3771292,36.7719855,-1.3769908,149.73,301
SEG_01205,MAGADI  EX LANGATA,36.7719855,-1.3769908,36.7724253,-1.3769273,49.46,301
SEG_01206,SOWETO EX LANGATA,36.7555207,-1.3501205,36.7552276,-1.3501753,33.2,402
SEG_01207,SOWETO EX LANGATA,36.7552276,-1.3501753,36.7547723,-1.3502461,51.29,402
SEG_01208,SOWETO EX LANGATA,36.7547723,-1.3502461,36.7539666,-1.3503499,90.43,402
SEG_01209,SOWETO EX LANGATA,36.7615653,-1.3699472,36.7621419,-1.3698809,64.6,172
SEG_01210,SOWETO EX LANGATA,36.7621419,-1.3698809,36.7626746,-1.3698172,59.72,172
SEG_01211,SOWETO EX LANGATA,36.7626746,-1.3698172,36.7632498,-1.3697482,64.49,173
SEG_01212,SOWETO EX LANGATA,36.7632498,-1.3697482,36.7638343,-1.3696779,65.54,173
SEG_01213,SOWETO EX LANGATA,36.7638343,-1.3696779,36.7655321,-1.3694755,190.33,173
SEG_01214,SOWETO EX LANGATA,36.7655321,-1.3694755,36.7659951,-1.3694203,51.9,173
SEG_01215,SOWETO EX LANGATA,36.7659951,-1.3694203,36.7665533,-1.3693628,62.47,173
SEG_01216,NGEI EX LANGATA,36.7555375,-1.3223174,36.7550972,-1.3223867,49.61,405
SEG_01217,NGEI EX LANGATA,36.7550972,-1.3223867,36.7546886,-1.3224414,45.89,405
SEG_01218,NGEI EX LANGATA,36.7546886,-1.3224414,36.7543398,-1.3225003,39.38,406
SEG_01219,KUWINDA EX LANGATA,36.774786,-1.3179322,36.7745283,-1.3179172,28.74,406
SEG_01220,KUWINDA EX LANGATA,36.7745283,-1.3179172,36.7742835,-1.3179048,27.29,406
SEG_01221,KUWINDA EX LANGATA,36.7742835,-1.3179048,36.7739335,-1.3178871,39.02,407
SEG_01222,SOWETO EX LANGATA,36.757029,-1.3396482,36.7567791,-1.3396108,28.13,611
SEG_01223,SOWETO EX LANGATA,36.7567791,-1.3396108,36.7568531,-1.3392347,42.41,611
SEG_01224,SOWETO EX LANGATA,36.7351261,-1.3335451,36.7351986,-1.3330832,51.73,174
SEG_01225,SOWETO EX LANGATA,36.7351986,-1.3330832,36.7353293,-1.3322892,89.04,175
SEG_01226,SOWETO EX LANGATA,36.7353293,-1.3322892,36.7354355,-1.3316911,67.2,175
SEG_01227,SOWETO EX LANGATA,36.7354355,-1.3316911,36.7355653,-1.33094,84.33,175
SEG_01228,SOWETO EX LANGATA,36.7355653,-1.33094,36.7356588,-1.3303714,63.75,175
SEG_01229,SOWETO EX LANGATA,36.7356588,-1.3303714,36.7357679,-1.3296929,76.03,175
SEG_01230,SOWETO EX LANGATA,36.7357679,-1.3296929,36.7358712,-1.3291301,63.31,175
SEG_01231,NGEI EX LANGATA,36.778836,-1.3311477,36.7791739,-1.3309658,42.67,1231
SEG_01232,SOWETO EX LANGATA,36.744711,-1.3513433,36.744711,-1.3513433,0.0,176
SEG_01233,SOWETO EX LANGATA,36.744711,-1.3513433,36.7442619,-1.3514257,50.82,176
SEG_01234,SOWETO EX LANGATA,36.7442619,-1.3514257,36.7438018,-1.3514881,51.68,176
SEG_01235,SOWETO EX LANGATA,36.7438018,-1.3514881,36.7433267,-1.3515526,53.38,176
SEG_01236,SOWETO EX LANGATA,36.7433267,-1.3515526,36.742799,-1.3516028,59.01,176
SEG_01237,SOWETO EX LANGATA,36.742799,-1.3516028,36.7425638,-1.3516247,26.29,176
SEG_01238,SOWETO EX LANGATA,36.7425638,-1.3516247,36.742105,-1.351667,51.3,176
SEG_01239,KUWINDA EX LANGATA,36.7720845,-1.3246315,36.7720845,-1.3246315,0.0,1239
SEG_01240,SOWETO EX LANGATA,36.7615652,-1.3562044,36.7615652,-1.3562044,0.0,310
SEG_01241,SOWETO EX LANGATA,36.7615652,-1.3562044,36.7616289,-1.3554121,87.92,310
SEG_01242,SOWETO EX LANGATA,36.7616289,-1.3554121,36.76141,-1.3544761,106.37,310
SEG_01243,SOWETO EX LANGATA,36.76141,-1.3544761,36.7612268,-1.3539836,58.18,310
SEG_01244,SOWETO EX LANGATA,36.7515609,-1.3376403,36.7516534,-1.3372152,48.13,138
SEG_01245,SOWETO EX LANGATA,36.7516534,-1.3372152,36.7517221,-1.3367683,50.03,138
SEG_01246,SOWETO EX LANGATA,36.7517221,-1.3367683,36.7517757,-1.3363567,45.92,138
SEG_01247,SOWETO EX LANGATA,36.7517757,-1.3363567,36.751822,-1.3360015,39.62,138
SEG_01248,SOWETO EX LANGATA,36.751822,-1.3360015,36.7518734,-1.3356039,44.36,138
SEG_01249,SOWETO EX LANGATA,36.7518734,-1.3356039,36.7519637,-1.3349046,78.0,138
SEG_01250,SOWETO EX LANGATA,36.7519637,-1.3349046,36.7519967,-1.3346545,27.92,138
SEG_01251,SOWETO EX LANGATA,36.7519967,-1.3346545,36.7520466,-1.3342737,42.49,139
SEG_01252,SOWETO EX LANGATA,36.7520466,-1.3342737,36.7521289,-1.3336251,72.33,139
SEG_01253,OTIENDE EX LANGATA,36.7651588,-1.3414741,36.7651524,-1.3414058,7.6,626
SEG_01254,OTIENDE EX LANGATA,36.7651524,-1.3414058,36.7652186,-1.3412911,14.67,627
SEG_01255,HARDY EX LANGATA,36.7880092,-1.3199915,36.7883297,-1.3195211,63.09,1255
SEG_01256,NDALATI EX LANGATA,36.7813912,-1.3085715,36.7810572,-1.3083295,45.82,209
SEG_01257,NDALATI EX LANGATA,36.7810572,-1.3083295,36.7808476,-1.308182,28.47,209
SEG_01258,NDALATI EX LANGATA,36.7808476,-1.308182,36.7805545,-1.3079803,39.53,209
SEG_01259,NDALATI EX LANGATA,36.7805545,-1.3079803,36.7802544,-1.3077734,40.49,209
SEG_01260,NDALATI EX LANGATA,36.7802544,-1.3077734,36.7798697,-1.307508,51.92,210
SEG_01261,NDALATI EX LANGATA,36.7798697,-1.307508,36.779816,-1.3074719,7.2,210
SEG_01262,SOWETO EX LANGATA,36.7514961,-1.3379239,36.7515609,-1.3376403,32.19,1262
SEG_01263,KAREN HOSPITAL EX LANGATA,36.7989475,-1.3275001,36.7994491,-1.3271707,66.68,421
SEG_01264,KAREN HOSPITAL EX LANGATA,36.7994491,-1.3271707,36.799712,-1.3269905,35.41,421
SEG_01265,KAREN HOSPITAL EX LANGATA,36.799712,-1.3269905,36.8000171,-1.3272631,45.42,421
SEG_01266,NGEI EX LANGATA,36.7719608,-1.3361527,36.7724889,-1.3357326,74.94,253
SEG_01267,NGEI EX LANGATA,36.7724889,-1.3357326,36.7731158,-1.3352298,89.25,253
SEG_01268,NGEI EX LANGATA,36.7731158,-1.3352298,36.7742617,-1.3343221,162.34,253
SEG_01269,NGEI EX LANGATA,36.7742617,-1.3343221,36.7747915,-1.3338711,77.24,253
SEG_01270,NGEI EX LANGATA,36.7747915,-1.3338711,36.7750667,-1.3336699,37.87,254
SEG_01271,HARDY EX LANGATA,36.7892676,-1.3251466,36.7892285,-1.3251603,4.61,317
SEG_01272,HARDY EX LANGATA,36.7892285,-1.3251603,36.7888881,-1.3252456,39.05,318
SEG_01273,HARDY EX LANGATA,36.7888881,-1.3252456,36.7884627,-1.3253582,48.97,318
SEG_01274,HARDY EX LANGATA,36.7884627,-1.3253582,36.7883251,-1.3251064,31.79,318
SEG_01275,NGEI EX LANGATA,36.761351,-1.327448,36.7610892,-1.3274235,29.27,182
SEG_01276,NGEI EX LANGATA,36.7610892,-1.3274235,36.7607403,-1.3273883,39.03,182
SEG_01277,NGEI EX LANGATA,36.7607403,-1.3273883,36.7601383,-1.3273292,67.34,182
SEG_01278,NGEI EX LANGATA,36.7601383,-1.3273292,36.7597707,-1.3272477,41.9,182
SEG_01279,NGEI EX LANGATA,36.7597707,-1.3272477,36.7594725,-1.3272116,33.44,182
SEG_01280,NGEI EX LANGATA,36.7594725,-1.3272116,36.7588986,-1.3271497,64.26,182
SEG_01281,NGEI EX LANGATA,36.7588986,-1.3271497,36.7586914,-1.3271287,23.19,183
SEG_01282,HARDY EX LANGATA,36.7896032,-1.3223841,36.7897207,-1.3223573,13.41,1282
SEG_01283,NDALATI EX LANGATA,36.7872999,-1.3171487,36.7872999,-1.3171487,0.0,320
SEG_01284,NDALATI EX LANGATA,36.7872999,-1.3171487,36.7874069,-1.3172922,19.84,321
SEG_01285,NDALATI EX LANGATA,36.7874069,-1.3172922,36.7876134,-1.3175712,38.49,321
SEG_01286,NDALATI EX LANGATA,36.7876134,-1.3175712,36.7878035,-1.3178909,41.21,321
SEG_01287,SOWETO EX LANGATA,36.7499677,-1.3523122,36.750037,-1.3528915,64.54,1287
SEG_01288,NDALATI EX LANGATA,36.7792111,-1.3135705,36.7791277,-1.3133963,21.38,184
SEG_01289,NDALATI EX LANGATA,36.7791277,-1.3133963,36.7791114,-1.3129543,48.92,184
SEG_01290,NDALATI EX LANGATA,36.7791114,-1.3129543,36.7786802,-1.3128,50.95,184
SEG_01291,NDALATI EX LANGATA,36.7786802,-1.3128,36.7784589,-1.3125801,34.62,184
SEG_01292,NDALATI EX LANGATA,36.7784589,-1.3125801,36.778167,-1.3122922,45.5,184
SEG_01293,NDALATI EX LANGATA,36.778167,-1.3122922,36.7780008,-1.3118304,54.34,184
SEG_01294,NDALATI EX LANGATA,36.7780008,-1.3118304,36.7779424,-1.3116392,22.12,184
SEG_01295,SOWETO EX LANGATA,36.7472919,-1.3317468,36.7448993,-1.3320453,268.41,1295
SEG_01296,NDALATI EX LANGATA,36.7822217,-1.3183103,36.7822217,-1.3183103,0.0,324
SEG_01297,NDALATI EX LANGATA,36.7822217,-1.3183103,36.7819376,-1.3180074,46.08,324
SEG_01298,NDALATI EX LANGATA,36.7819376,-1.3180074,36.7817144,-1.3177655,36.51,324
SEG_01299,NDALATI EX LANGATA,36.7817144,-1.3177655,36.781633,-1.3176768,13.36,324
SEG_01300,SOWETO EX LANGATA,36.7557675,-1.3586926,36.7557544,-1.3585001,21.34,1300
SEG_01301,SOWETO EX LANGATA,36.7535535,-1.3588083,36.7540858,-1.3587717,59.4,216
SEG_01302,SOWETO EX LANGATA,36.7540858,-1.3587717,36.7546549,-1.3587298,63.54,217
SEG_01303,SOWETO EX LANGATA,36.7546549,-1.3587298,36.7550976,-1.3586984,49.41,217
SEG_01304,SOWETO EX LANGATA,36.7550976,-1.3586984,36.7556812,-1.3586498,65.19,217
SEG_01305,SOWETO EX LANGATA,36.7556812,-1.3586498,36.7557248,-1.3586565,4.91,217
SEG_01306,SOWETO EX LANGATA,36.7557248,-1.3586565,36.7557248,-1.3586565,0.0,217
SEG_01307,NDALATI EX LANGATA,36.7783655,-1.31079,36.7785608,-1.3106081,29.62,1307
SEG_01308,NDALATI EX LANGATA,36.7781379,-1.3110893,36.7783655,-1.31079,41.69,1308
SEG_01309,KAREN HOSPITAL EX LANGATA,36.8022978,-1.3284052,36.8026299,-1.3281047,49.72,654
SEG_01310,KAREN HOSPITAL EX LANGATA,36.8026299,-1.3281047,36.803172,-1.3275768,83.97,655
SEG_01311,KAREN HOSPITAL EX LANGATA,36.802177,-1.3285092,36.8022417,-1.3284515,9.63,1311
SEG_01312,KAREN HOSPITAL EX LANGATA,36.7996902,-1.3312421,36.7998625,-1.331148,21.83,1312
SEG_01313,KAREN HOSPITAL EX LANGATA,36.7981308,-1.3309362,36.7983802,-1.3314431,62.56,437
SEG_01314,KAREN HOSPITAL EX LANGATA,36.7983802,-1.3314431,36.7985087,-1.3314703,14.62,438
SEG_01315,KAREN HOSPITAL EX LANGATA,36.7985087,-1.3314703,36.7991711,-1.3313797,74.42,438
SEG_01316,HARDY EX LANGATA,36.789687,-1.3227199,36.7897929,-1.3227219,11.79,1316
SEG_01317,HARDY EX LANGATA,36.789814,-1.3227194,36.7900638,-1.3226908,27.99,87
SEG_01318,HARDY EX LANGATA,36.7900638,-1.3226908,36.7901117,-1.32286,19.47,87
SEG_01319,HARDY EX LANGATA,36.7901117,-1.32286,36.7901195,-1.3230911,25.57,87
SEG_01320,HARDY EX LANGATA,36.7901195,-1.3230911,36.7901274,-1.3232442,16.96,88
SEG_01321,HARDY EX LANGATA,36.7901274,-1.3232442,36.7901567,-1.3233678,14.05,88
SEG_01322,HARDY EX LANGATA,36.7901567,-1.3233678,36.7904157,-1.323223,32.99,88
SEG_01323,HARDY EX LANGATA,36.7904157,-1.323223,36.7906988,-1.3230486,36.95,88
SEG_01324,HARDY EX LANGATA,36.7906988,-1.3230486,36.790787,-1.3228983,19.31,88
SEG_01325,HARDY EX LANGATA,36.790787,-1.3228983,36.7908805,-1.3227372,20.64,88
SEG_01326,HARDY EX LANGATA,36.7908805,-1.3227372,36.7909873,-1.3227131,12.18,88
SEG_01327,HARDY EX LANGATA,36.7909873,-1.3227131,36.7912221,-1.3228825,32.16,88
SEG_01328,HARDY EX LANGATA,36.7912221,-1.3228825,36.7913421,-1.322974,16.76,88
SEG_01329,HARDY EX LANGATA,36.7913421,-1.322974,36.7914114,-1.3230358,10.31,88
SEG_01330,HARDY EX LANGATA,36.7914114,-1.3230358,36.7915771,-1.3228533,27.34,88
SEG_01331,HARDY EX LANGATA,36.7915771,-1.3228533,36.7916723,-1.3228436,10.66,88
SEG_01332,SOWETO EX LANGATA,36.7570191,-1.3396467,36.757022,-1.3396522,0.69,222
SEG_01333,SOWETO EX LANGATA,36.757022,-1.3396522,36.7568015,-1.3396044,25.11,222
SEG_01334,SOWETO EX LANGATA,36.7568015,-1.3396044,36.7568001,-1.3396039,0.17,222
SEG_01335,SOWETO EX LANGATA,36.7568001,-1.3396039,36.7569046,-1.3390974,57.23,222
SEG_01336,SOWETO EX LANGATA,36.7569046,-1.3390974,36.7569711,-1.3391117,7.57,222
SEG_01337,SOWETO EX LANGATA,36.7569711,-1.3391117,36.756975,-1.3391024,1.12,222
SEG_01338,NDALATI EX LANGATA,36.7771751,-1.3088953,36.7775106,-1.3091863,49.3,669
SEG_01339,NDALATI EX LANGATA,36.7775106,-1.3091863,36.7776332,-1.3092926,18.02,669
SEG_01340,NDALATI EX LANGATA,36.7776332,-1.3092926,36.7776797,-1.3093391,7.29,670
SEG_01341,NDALATI EX LANGATA,36.7776797,-1.3093391,36.7779486,-1.3095934,41.08,670
SEG_01342,OTIENDE EX LANGATA,36.7652337,-1.3412358,36.7653327,-1.3409111,37.57,1342
SEG_01343,NGEI EX LANGATA,36.7805946,-1.3328716,36.7809538,-1.3337116,101.15,223
SEG_01344,NGEI EX LANGATA,36.7809538,-1.3337116,36.7804363,-1.334152,75.44,224
SEG_01345,NGEI EX LANGATA,36.7804363,-1.334152,36.7800724,-1.3344619,53.07,224
SEG_01346,NGEI EX LANGATA,36.7800724,-1.3344619,36.7810239,-1.3350959,127.04,224
SEG_01347,NGEI EX LANGATA,36.7810239,-1.3350959,36.7812915,-1.3353475,40.77,224
SEG_01348,NGEI EX LANGATA,36.7812915,-1.3353475,36.784121,-1.3380087,431.14,224
SEG_01349,NDALATI EX LANGATA,36.7785608,-1.3106081,36.7787739,-1.3102839,43.0,674
SEG_01350,NDALATI EX LANGATA,36.7787739,-1.3102839,36.7787204,-1.3102414,7.58,675
SEG_01351,OTIENDE EX LANGATA,36.7596624,-1.3327503,36.7602574,-1.3329053,68.42,270
SEG_01352,OTIENDE EX LANGATA,36.7602574,-1.3329053,36.7606324,-1.3330303,43.98,270
SEG_01353,OTIENDE EX LANGATA,36.7606324,-1.3330303,36.7607892,-1.3321312,100.97,270
SEG_01354,OTIENDE EX LANGATA,36.7607892,-1.3321312,36.7608714,-1.3311817,105.43,270
SEG_01355,OTIENDE EX LANGATA,36.7608714,-1.3311817,36.7610614,-1.3303409,95.38,271
SEG_01356,NGEI EX LANGATA,36.7798104,-1.3309623,36.7802685,-1.3307071,58.28,678
SEG_01357,NGEI EX LANGATA,36.7802685,-1.3307071,36.7814399,-1.330055,149.04,678
SEG_01358,NDALATI EX LANGATA,36.7762586,-1.3111175,36.7760893,-1.3112047,21.18,1358
SEG_01359,HARDY EX LANGATA,36.7886873,-1.322912,36.7888012,-1.3228884,12.94,151
SEG_01360,HARDY EX LANGATA,36.7888012,-1.3228884,36.7888146,-1.3227675,13.45,151
SEG_01361,HARDY EX LANGATA,36.7888146,-1.3227675,36.7888095,-1.3225499,24.08,151
SEG_01362,HARDY EX LANGATA,36.7888095,-1.3225499,36.7892019,-1.3225557,43.68,151
SEG_01363,HARDY EX LANGATA,36.7892019,-1.3225557,36.7892473,-1.3225181,6.54,151
SEG_01364,HARDY EX LANGATA,36.7892473,-1.3225181,36.7892421,-1.3222897,25.26,151
SEG_01365,HARDY EX LANGATA,36.7892421,-1.3222897,36.7891915,-1.3221769,13.7,151
SEG_01366,HARDY EX LANGATA,36.7891915,-1.3221769,36.7894505,-1.3220589,31.65,151
SEG_01367,HARDY EX LANGATA,36.7894505,-1.3220589,36.7895092,-1.3220976,7.81,151
SEG_01368,NDALATI EX LANGATA,36.7786876,-1.307784,36.7783542,-1.3078362,37.57,228
SEG_01369,NDALATI EX LANGATA,36.7783542,-1.3078362,36.778141,-1.3075867,36.39,228
SEG_01370,NDALATI EX LANGATA,36.778141,-1.3075867,36.7779801,-1.3074014,27.22,228
SEG_01371,NDALATI EX LANGATA,36.7779801,-1.3074014,36.7776899,-1.3070562,50.02,228
SEG_01372,NDALATI EX LANGATA,36.7776899,-1.3070562,36.7775091,-1.3068429,31.02,228
SEG_01373,NDALATI EX LANGATA,36.7775091,-1.3068429,36.7775091,-1.3068429,0.0,228
SEG_01374,HARDY EX LANGATA,36.7891158,-1.3211575,36.7889882,-1.3208859,33.23,343
SEG_01375,HARDY EX LANGATA,36.7889882,-1.3208859,36.7886233,-1.3205863,52.42,343
SEG_01376,HARDY EX LANGATA,36.7886233,-1.3205863,36.7884485,-1.3204417,25.19,344
SEG_01377,HARDY EX LANGATA,36.7884485,-1.3204417,36.7879693,-1.3200536,68.48,344
SEG_01378,NGEI EX LANGATA,36.7798104,-1.3309623,36.779866,-1.3310998,16.42,1378
SEG_01379,NDALATI EX LANGATA,36.7837957,-1.312112,36.7836592,-1.3120259,17.93,153
SEG_01380,NDALATI EX LANGATA,36.7836592,-1.3120259,36.7834425,-1.3119723,24.85,153
SEG_01381,NDALATI EX LANGATA,36.7834425,-1.3119723,36.7832124,-1.3120289,26.37,153
SEG_01382,NDALATI EX LANGATA,36.7832124,-1.3120289,36.7829436,-1.312003,30.06,153
SEG_01383,NDALATI EX LANGATA,36.7829436,-1.312003,36.7826218,-1.3119727,35.99,153
SEG_01384,NDALATI EX LANGATA,36.7826218,-1.3119727,36.7823177,-1.3118633,35.95,153
SEG_01385,NDALATI EX LANGATA,36.7823177,-1.3118633,36.78207,-1.3117819,29.01,153
SEG_01386,NDALATI EX LANGATA,36.78207,-1.3117819,36.7816796,-1.3117314,43.82,154
SEG_01387,NDALATI EX LANGATA,36.7816796,-1.3117314,36.7816806,-1.3118561,13.79,154
SEG_01388,KAREN HOSPITAL EX LANGATA,36.7913182,-1.3378723,36.7948975,-1.3346029,538.12,1388
SEG_01389,KAREN HOSPITAL EX LANGATA,36.8099116,-1.3254379,36.8097848,-1.3253446,17.49,1389
SEG_01390,KUWINDA EX LANGATA,36.7761663,-1.3206023,36.7761426,-1.3205451,6.86,1390
SEG_01391,KAREN HOSPITAL EX LANGATA,36.8030601,-1.3251077,36.8055077,-1.3241668,291.69,1391
SEG_01392,KAREN HOSPITAL EX LANGATA,36.8032384,-1.3256142,36.803046,-1.3251131,59.43,1392
SEG_01393,SOWETO EX LANGATA,36.7571759,-1.3386733,36.7569605,-1.3386626,24.01,1393
SEG_01394,KAREN HOSPITAL EX LANGATA,36.7979952,-1.3307268,36.7981308,-1.3309362,27.65,1394
SEG_01395,OTIENDE EX LANGATA,36.7699601,-1.3378262,36.7703244,-1.3374567,57.58,465
SEG_01396,OTIENDE EX LANGATA,36.7703244,-1.3374567,36.7712481,-1.3367267,130.75,465
SEG_01397,OTIENDE EX LANGATA,36.7712481,-1.3367267,36.7719608,-1.3361527,101.62,465
SEG_01398,SOWETO EX LANGATA,36.7641257,-1.3609277,36.7640003,-1.3607945,20.3,699
SEG_01399,SOWETO EX LANGATA,36.7640003,-1.3607945,36.763813,-1.3605955,30.32,699
SEG_01400,NGEI EX LANGATA,36.7805946,-1.3328716,36.7803077,-1.333054,37.78,700
SEG_01401,NGEI EX LANGATA,36.7803077,-1.333054,36.7799572,-1.3332869,46.75,700
SEG_01402,MAGADI  EX LANGATA,36.784121,-1.3380087,36.7847152,-1.3385643,90.29,1402
SEG_01403,SOWETO EX LANGATA,36.7603379,-1.376939,36.7619528,-1.3767587,180.89,200
SEG_01404,SOWETO EX LANGATA,36.7619528,-1.3767587,36.7624817,-1.3767014,59.22,200
SEG_01405,SOWETO EX LANGATA,36.7624817,-1.3767014,36.7629461,-1.3766501,52.02,200
SEG_01406,SOWETO EX LANGATA,36.7629461,-1.3766501,36.7633943,-1.3765961,50.25,200
SEG_01407,SOWETO EX LANGATA,36.7633943,-1.3765961,36.7636634,-1.3765641,30.17,201
SEG_01408,SOWETO EX LANGATA,36.7636634,-1.3765641,36.763622,-1.3755424,113.11,201
SEG_01409,SOWETO EX LANGATA,36.763622,-1.3755424,36.763622,-1.3755424,0.0,201
SEG_01410,SOWETO EX LANGATA,36.7626578,-1.3651891,36.7621759,-1.3652194,53.75,235
SEG_01411,SOWETO EX LANGATA,36.7621759,-1.3652194,36.76173,-1.3652461,49.73,235
SEG_01412,SOWETO EX LANGATA,36.76173,-1.3652461,36.7610429,-1.3652836,76.62,235
SEG_01413,SOWETO EX LANGATA,36.7610429,-1.3652836,36.7605186,-1.3653164,58.48,235
SEG_01414,SOWETO EX LANGATA,36.7605186,-1.3653164,36.7602185,-1.3653297,33.44,235
SEG_01415,SOWETO EX LANGATA,36.7602185,-1.3653297,36.7599698,-1.3653504,27.78,235
SEG_01416,OTIENDE EX LANGATA,36.7636436,-1.339876,36.7632767,-1.3399061,40.98,1416
SEG_01417,MAGADI  EX LANGATA,36.7658539,-1.3777713,36.7661749,-1.3777389,35.92,1417
SEG_01418,KAREN HOSPITAL EX LANGATA,36.8178263,-1.3285151,36.8180111,-1.3284939,20.7,1418
SEG_01419,SOWETO EX LANGATA,36.7429874,-1.3251386,36.7425358,-1.3249803,53.25,177
SEG_01420,SOWETO EX LANGATA,36.7425358,-1.3249803,36.7424586,-1.3253881,45.92,177
SEG_01421,SOWETO EX LANGATA,36.7424586,-1.3253881,36.7424315,-1.3255357,16.6,177
SEG_01422,SOWETO EX LANGATA,36.7424315,-1.3255357,36.7423946,-1.3258308,32.91,177
SEG_01423,SOWETO EX LANGATA,36.7423946,-1.3258308,36.7423476,-1.3261313,33.65,177
SEG_01424,SOWETO EX LANGATA,36.7423476,-1.3261313,36.7423289,-1.3264354,33.71,178
